geoid,2012_population,2012_hispanic,2012_non_hispanic,2012_his_perc,2012_not_hispanic_prec,2012_median_income,2012_density,2013_population,2013_hispanic,2013_non_hispanic,2013_his_perc,2013_not_hispanic_prec,2013_median_income,2013_density,2014_population,2014_hispanic,2014_non_hispanic,2014_his_perc,2014_not_hispanic_prec,2014_median_income,2014_density,2015_population,2015_hispanic,2015_non_hispanic,2015_his_perc,2015_not_hispanic_prec,2015_median_income,2015_density,2016_population,2016_hispanic,2016_non_hispanic,2016_his_perc,2016_not_hispanic_prec,2016_median_income,2016_density,2017_population,2017_hispanic,2017_non_hispanic,2017_his_perc,2017_not_hispanic_prec,2017_median_income,2017_density,2018_population,2018_hispanic,2018_non_hispanic,2018_his_perc,2018_not_hispanic_prec,2018_median_income,2018_density,2019_population,2019_hispanic,2019_non_hispanic,2019_his_perc,2019_not_hispanic_prec,2019_median_income,2019_density,2020_population,2020_hispanic,2020_non_hispanic,2020_his_perc,2020_not_hispanic_prec,2020_median_income,2020_density,2021_population,2021_hispanic,2021_non_hispanic,2021_his_perc,2021_not_hispanic_prec,2021_median_income,2021_density,2022_population,2022_hispanic,2022_non_hispanic,2022_his_perc,2022_not_hispanic_prec,2022_median_income,2022_density
480291405001,683.0,131,466,0.2199,0.7801,55379.0,1832.67146,660.0,131,466,0.2199,0.7801,55981.0,1770.95632,621.0,148,449,0.2479,0.7521,54598.0,1666.3089,644.0,123,474,0.2059,0.7941,56415.0,1728.02404,690.0,159,438,0.2669,0.7331,54955.0,1851.45433,654.0,112,485,0.1869,0.8131,55158.0,1754.85671,628.0,149,448,0.2499,0.7501,54458.0,1685.09177,672.0,159,438,0.2659,0.7341,55658.0,1803.15552,622.0,156,441,0.2609,0.7391,54792.0,1668.99216,658.0,145,452,0.2429,0.7571,54606.0,1765.58978,597.0,102.0,495.0,0.1709,0.8291,55417.0,1601.91049
480291405003,1529.0,250,1218,0.17,0.83,65637.0,3669.87891,1548.0,299,1169,0.204,0.796,65964.0,3715.48238,1514.0,260,1208,0.177,0.823,66467.0,3633.87617,1546.0,230,1238,0.157,0.843,65815.0,3710.68201,1520.0,226,1242,0.154,0.846,66895.0,3648.27727,1554.0,298,1170,0.203,0.797,66123.0,3729.88347,1487.0,288,1180,0.196,0.804,66115.0,3569.07125,1502.0,267,1201,0.182,0.818,66509.0,3605.07399,1548.0,263,1205,0.179,0.821,66571.0,3715.48238,1523.0,175,1293,0.119,0.881,66214.0,3655.47782,1468.0,160.0,1308.0,0.109,0.891,66154.0,3523.46778
480291405004,798.0,39,709,0.052,0.948,58056.0,2111.2284,797.0,43,705,0.058,0.942,58771.0,2108.58275,793.0,27,721,0.036,0.964,58388.0,2098.00015,802.0,40,708,0.053,0.947,58844.0,2121.811,819.0,31,717,0.042,0.958,58151.0,2166.78704,790.0,57,691,0.076,0.924,57134.0,2090.0632,837.0,19,729,0.026,0.974,58818.0,2214.40874,836.0,23,725,0.031,0.969,57461.0,2211.76309,758.0,43,705,0.058,0.942,58539.0,2005.40242,771.0,51,697,0.068,0.932,57174.0,2039.79586,748.0,9.0,739.0,0.012,0.988,58125.0,1978.94592
480291406002,956.0,154,771,0.1667,0.8333,82414.0,2450.97411,978.0,153,772,0.1657,0.8343,82931.0,2507.37728,949.0,205,720,0.2217,0.7783,82119.0,2433.02765,983.0,212,713,0.2287,0.7713,82520.0,2520.19618,1009.0,171,754,0.1847,0.8153,81258.0,2586.85447,981.0,136,789,0.1467,0.8533,82309.0,2515.06862,957.0,197,728,0.2127,0.7873,82599.0,2453.53789,1013.0,207,718,0.2237,0.7763,82158.0,2597.10959,945.0,186,739,0.2007,0.7993,82053.0,2422.77252,1009.0,129,796,0.1397,0.8603,82637.0,2586.85447,925.0,120.0,805.0,0.1297,0.8703,82222.0,2371.49691
480291407004,859.0,265,542,0.3286,0.6714,56644.0,2044.36194,839.0,244,563,0.3026,0.6974,56238.0,1996.76329,842.0,280,527,0.3466,0.6534,56066.0,2003.90309,829.0,299,508,0.3706,0.6294,57660.0,1972.96397,862.0,297,510,0.3676,0.6324,57110.0,2051.50174,886.0,257,550,0.3186,0.6814,56811.0,2108.62012,895.0,285,522,0.3526,0.6474,56912.0,2130.03951,888.0,251,556,0.3116,0.6884,56113.0,2113.37998,874.0,265,542,0.3286,0.6714,55909.0,2080.06093,842.0,289,518,0.3576,0.6424,57327.0,2003.90309,807.0,224.0,583.0,0.2776,0.7224,56761.0,1920.60545
480291407005,905.0,101,792,0.1133,0.8867,49181.0,3157.03915,905.0,56,837,0.0623,0.9377,49046.0,3157.03915,956.0,75,818,0.0843,0.9157,49956.0,3334.94964,966.0,92,801,0.1033,0.8967,48530.0,3369.83405,913.0,58,835,0.0653,0.9347,49915.0,3184.94668,915.0,55,838,0.0613,0.9387,49554.0,3191.92356,918.0,107,786,0.1203,0.8797,49888.0,3202.38888,945.0,73,820,0.0823,0.9177,49238.0,3296.57679,919.0,62,831,0.0693,0.9307,49072.0,3205.87733,959.0,106,787,0.1183,0.8817,48752.0,3345.41497,893.0,36.0,857.0,0.0403,0.9597,49345.0,3115.17786
480291408003,1130.0,54,1008,0.0512,0.9488,50711.0,4458.45548,1130.0,62,1000,0.0582,0.9418,50416.0,4458.45548,1129.0,51,1011,0.0482,0.9518,50049.0,4454.50994,1122.0,64,998,0.0602,0.9398,50562.0,4426.89119,1138.0,62,1000,0.0582,0.9418,50963.0,4490.01977,1145.0,134,928,0.1262,0.8738,50032.0,4517.63852,1124.0,121,941,0.1142,0.8858,50119.0,4434.78227,1084.0,93,969,0.0872,0.9128,50156.0,4276.96083,1088.0,71,991,0.0672,0.9328,50176.0,4292.74298,1107.0,117,945,0.1102,0.8898,50658.0,4367.70816,1062.0,30.0,1032.0,0.0282,0.9718,50184.0,4190.15905
480291408004,1203.0,42,1115,0.036,0.964,30351.0,2946.13207,1217.0,36,1121,0.031,0.969,31030.0,2980.4179,1171.0,96,1061,0.083,0.917,30755.0,2867.76447,1168.0,39,1118,0.034,0.966,31324.0,2860.4175,1185.0,50,1107,0.043,0.957,30672.0,2902.05029,1168.0,64,1093,0.055,0.945,30886.0,2860.4175,1244.0,95,1062,0.082,0.918,31095.0,3046.54056,1196.0,50,1107,0.043,0.957,29849.0,2928.98916,1188.0,68,1089,0.059,0.941,30938.0,2909.39726,1204.0,111,1046,0.096,0.904,31311.0,2948.58106,1157.0,22.0,1135.0,0.019,0.981,30750.0,2833.47864
480291408005,1008.0,204,743,0.215,0.785,51585.0,2333.19291,997.0,199,748,0.21,0.79,51077.0,2307.73148,1024.0,155,792,0.164,0.836,50896.0,2370.22772,1010.0,146,801,0.154,0.846,51765.0,2337.82226,986.0,219,728,0.231,0.769,51032.0,2282.27005,1020.0,155,792,0.164,0.836,51196.0,2360.96902,988.0,192,755,0.203,0.797,52065.0,2286.8994,987.0,155,792,0.164,0.836,50840.0,2284.58472,1006.0,205,742,0.217,0.783,51407.0,2328.56356,958.0,164,783,0.173,0.827,51976.0,2217.45913,947.0,125.0,822.0,0.132,0.868,51328.0,2191.9977
480291409001,884.0,235,580,0.2882,0.7118,49627.0,1056.98387,885.0,185,630,0.2272,0.7728,49426.0,1058.17955,885.0,175,640,0.2152,0.7848,48991.0,1058.17955,877.0,218,597,0.2672,0.7328,50507.0,1048.61408,904.0,239,576,0.2932,0.7068,48930.0,1080.89753,843.0,218,597,0.2672,0.7328,49388.0,1007.96086,853.0,235,580,0.2882,0.7118,50069.0,1019.91769,887.0,196,619,0.2402,0.7598,49028.0,1060.57091,909.0,198,617,0.2432,0.7568,49903.0,1086.87594,912.0,225,590,0.2762,0.7238,49587.0,1090.46299,815.0,164.0,651.0,0.2012,0.7988,49833.0,974.48173
480291409002,897.0,239,643,0.2712,0.7288,32472.0,2537.71204,913.0,215,667,0.2432,0.7568,31038.0,2582.97781,950.0,252,630,0.2852,0.7148,32112.0,2687.65489,957.0,253,629,0.2872,0.7128,32193.0,2707.45867,892.0,259,623,0.2942,0.7058,31792.0,2523.56649,893.0,239,643,0.2712,0.7288,31576.0,2526.3956,915.0,225,657,0.2552,0.7448,30985.0,2588.63603,905.0,288,594,0.3262,0.6738,31886.0,2560.34493,911.0,215,667,0.2442,0.7558,31882.0,2577.31959,951.0,221,661,0.2502,0.7498,30655.0,2690.484,882.0,203.0,679.0,0.2302,0.7698,31576.0,2495.27539
480291410001,659.0,83,477,0.1489,0.8511,36415.0,845.96178,627.0,100,460,0.1779,0.8221,35898.0,804.88321,633.0,72,488,0.1289,0.8711,36015.0,812.58545,584.0,74,486,0.1319,0.8681,36795.0,749.68389,643.0,111,449,0.1989,0.8011,36620.0,825.4225,606.0,94,466,0.1679,0.8321,36521.0,777.9254,649.0,93,467,0.1659,0.8341,35956.0,833.12473,624.0,79,481,0.1409,0.8591,35401.0,801.0321,589.0,105,455,0.1869,0.8131,36224.0,756.10241,651.0,73,487,0.1299,0.8701,35956.0,835.69214,560.0,61.0,499.0,0.1089,0.8911,36182.0,718.87496
480291411021,858.0,153,607,0.2013,0.7987,0,1774.96064,810.0,177,583,0.2323,0.7677,0,1675.66215,815.0,174,586,0.2293,0.7707,0,1686.00574,817.0,155,605,0.2043,0.7957,0,1690.14318,855.0,189,571,0.2493,0.7507,0,1768.75449,805.0,162,598,0.2133,0.7867,0,1665.31855,838.0,177,583,0.2323,0.7677,0,1733.58627,775.0,208,552,0.2733,0.7267,0,1603.25699,831.0,188,572,0.2473,0.7527,0,1719.10524,770.0,211,549,0.2773,0.7227,0,1592.9134,760.0,137.0,623.0,0.1803,0.8197,0.0,1572.22621
480291705003,1434.0,82,1323,0.0587,0.9413,0,2529.48419,1480.0,199,1206,0.1417,0.8583,0,2610.62524,1448.0,191,1214,0.1357,0.8643,0,2554.17929,1466.0,156,1249,0.1107,0.8893,0,2585.93014,1424.0,97,1308,0.0687,0.9313,0,2511.84483,1469.0,200,1205,0.1427,0.8573,0,2591.22195,1467.0,106,1299,0.0757,0.9243,0,2587.69408,1442.0,85,1320,0.0607,0.9393,0,2543.59568,1486.0,198,1207,0.1407,0.8593,0,2621.20886,1422.0,144,1261,0.1027,0.8973,0,2508.31696,1405.0,67.0,1338.0,0.0477,0.9523,0.0,2478.33005
480291705001,1359.0,252,1025,0.1971,0.8029,25912.0,1560.24688,1295.0,235,1042,0.1841,0.8159,27839.0,1486.76947,1296.0,196,1081,0.1531,0.8469,26631.0,1487.91756,1310.0,171,1106,0.1341,0.8659,26971.0,1503.99074,1312.0,187,1090,0.1461,0.8539,26629.0,1506.28691,1346.0,224,1053,0.1751,0.8249,27231.0,1545.32179,1317.0,217,1060,0.1701,0.8299,26561.0,1512.02733,1375.0,258,1019,0.2021,0.7979,26264.0,1578.61624,1299.0,199,1078,0.1561,0.8439,26243.0,1491.36181,1305.0,263,1014,0.2061,0.7939,27774.0,1498.25032,1277.0,147.0,1130.0,0.1151,0.8849,26863.0,1466.10395
480291706002,875.0,110,723,0.1316,0.8684,53081.0,2387.74853,915.0,115,718,0.1386,0.8614,53706.0,2496.90275,851.0,98,735,0.1176,0.8824,53292.0,2322.256,895.0,75,758,0.0906,0.9094,53087.0,2442.32564,897.0,77,756,0.0926,0.9074,54411.0,2447.78335,879.0,70,763,0.0836,0.9164,53930.0,2398.66395,926.0,92,741,0.1106,0.8894,54556.0,2526.92016,892.0,67,766,0.0806,0.9194,53372.0,2434.13907,925.0,70,763,0.0846,0.9154,53452.0,2524.1913,907.0,100,733,0.1206,0.8794,53533.0,2475.07191,833.0,43.0,790.0,0.0516,0.9484,53802.0,2273.1366
480291706003,1384.0,165,1146,0.1258,0.8742,0,2951.36223,1353.0,145,1166,0.1108,0.8892,0,2885.25513,1350.0,189,1122,0.1438,0.8562,0,2878.85767,1324.0,143,1168,0.1088,0.8912,0,2823.413,1375.0,98,1213,0.0748,0.9252,0,2932.16985,1394.0,183,1128,0.1398,0.8602,0,2972.6871,1375.0,182,1129,0.1388,0.8612,0,2932.16985,1385.0,156,1155,0.1188,0.8812,0,2953.49472,1401.0,101,1210,0.0768,0.9232,0,2987.61451,1330.0,162,1149,0.1238,0.8762,0,2836.20793,1311.0,81.0,1230.0,0.0618,0.9382,0.0,2795.69067
480291706004,929.0,61,834,0.0681,0.9319,58564.0,2647.72692,948.0,30,865,0.0331,0.9669,58145.0,2701.87849,962.0,84,811,0.0941,0.9059,58759.0,2741.77965,991.0,23,872,0.0261,0.9739,57547.0,2824.43205,962.0,56,839,0.0631,0.9369,57248.0,2741.77965,988.0,71,824,0.0791,0.9209,58234.0,2815.8818,942.0,23,872,0.0261,0.9739,58083.0,2684.77799,965.0,22,873,0.0241,0.9759,57369.0,2750.3299,925.0,81,814,0.0901,0.9099,58639.0,2636.32659,954.0,90,805,0.1001,0.8999,57190.0,2718.97899,895.0,9.0,886.0,0.0101,0.9899,58051.0,2550.8241
480291707002,973.0,88,835,0.095,0.905,32404.0,3074.0942,972.0,52,871,0.056,0.944,32065.0,3070.9348,945.0,44,879,0.048,0.952,31531.0,2985.63106,981.0,78,845,0.084,0.916,32293.0,3099.36938,971.0,65,858,0.07,0.93,31711.0,3067.7754,1013.0,67,856,0.073,0.927,32436.0,3200.47012,978.0,38,885,0.041,0.959,30805.0,3089.89119,945.0,87,836,0.094,0.906,31002.0,2985.63106,977.0,48,875,0.052,0.948,31243.0,3086.73179,934.0,9,914,0.01,0.99,30968.0,2950.87768,923.0,0.0,923.0,0.0,1.0,31585.0,2916.1243
480291708001,1062.0,62,952,0.061,0.939,48661.0,3192.54472,1046.0,18,996,0.018,0.982,48752.0,3144.44611,1028.0,52,962,0.051,0.949,48825.0,3090.33519,1110.0,90,924,0.089,0.911,49100.0,3336.84052,1073.0,40,974,0.039,0.961,48122.0,3225.61251,1082.0,41,973,0.04,0.96,47340.0,3252.66797,1083.0,49,965,0.048,0.952,47748.0,3255.67413,1066.0,100,914,0.099,0.901,48161.0,3204.56937,1066.0,42,972,0.041,0.959,48857.0,3204.56937,1085.0,34,980,0.034,0.966,48759.0,3261.68646,1014.0,2.0,1012.0,0.002,0.998,48269.0,3048.24891
480291817043,3201.0,644,2466,0.207,0.793,61510.0,2067.16711,3198.0,750,2360,0.241,0.759,61111.0,2065.22975,3201.0,812,2298,0.261,0.739,61306.0,2067.16711,3178.0,634,2476,0.204,0.796,60796.0,2052.31399,3175.0,737,2373,0.237,0.763,60592.0,2050.37662,3121.0,756,2354,0.243,0.757,61951.0,2015.50408,3178.0,762,2348,0.245,0.755,61392.0,2052.31399,3201.0,799,2311,0.257,0.743,61169.0,2067.16711,3202.0,672,2438,0.216,0.784,60295.0,2067.8129,3183.0,653,2457,0.21,0.79,61388.0,2055.54293,3110.0,569.0,2541.0,0.183,0.817,61161.0,2008.40041
480291817044,396.0,123,178,0.4096,0.5904,60371.0,954.37325,352.0,124,177,0.4106,0.5894,61853.0,848.33177,323.0,127,174,0.4226,0.5774,60158.0,778.4408,353.0,120,181,0.3996,0.6004,60087.0,850.74181,376.0,115,186,0.3836,0.6164,61489.0,906.17258,397.0,126,175,0.4176,0.5824,61251.0,956.78328,387.0,110,191,0.3656,0.6344,61336.0,932.68295,312.0,112,189,0.3706,0.6294,60807.0,751.93044,378.0,122,179,0.4056,0.5944,60525.0,910.99264,386.0,106,195,0.3506,0.6494,60556.0,930.27291,301.0,98.0,203.0,0.3256,0.6744,60950.0,725.42007
480291817051,1657.0,1011,615,0.6217,0.3783,53598.0,1326.27905,1703.0,1011,615,0.6217,0.3783,53492.0,1363.09791,1658.0,1079,547,0.6637,0.3363,53091.0,1327.07946,1701.0,1026,600,0.6307,0.3693,52961.0,1361.49709,1705.0,944,682,0.5807,0.4193,52236.0,1364.69873,1718.0,1076,550,0.6617,0.3383,53181.0,1375.10405,1698.0,991,635,0.6097,0.3903,53201.0,1359.09586,1696.0,991,635,0.6097,0.3903,53773.0,1357.49504,1666.0,1021,605,0.6277,0.3723,52326.0,1333.48274,1653.0,964,662,0.5927,0.4073,52379.0,1323.07742,1626.0,928.0,698.0,0.5707,0.4293,52957.0,1301.46635
480291817052,1432.0,514,894,0.3652,0.6348,73897.0,1171.18812,1483.0,464,944,0.3292,0.6708,74481.0,1212.89943,1435.0,485,923,0.3442,0.6558,75076.0,1173.64172,1481.0,547,861,0.3882,0.6118,74848.0,1211.26369,1460.0,555,853,0.3942,0.6058,75499.0,1194.08844,1440.0,573,835,0.4072,0.5928,73896.0,1177.73107,1467.0,465,943,0.3302,0.6698,75090.0,1199.81353,1484.0,462,946,0.3282,0.6718,74844.0,1213.7173,1425.0,558,850,0.3962,0.6038,74549.0,1165.46304,1437.0,585,823,0.4152,0.5848,74365.0,1175.27746,1408.0,448.0,960.0,0.3182,0.6818,74643.0,1151.55927
480291817053,3380.0,1609,1683,0.4888,0.5112,55905.0,1674.22545,3330.0,1527,1765,0.4638,0.5362,54764.0,1649.4588,3348.0,1421,1871,0.4318,0.5682,55836.0,1658.37479,3327.0,1612,1680,0.4898,0.5102,56041.0,1647.9728,3359.0,1596,1696,0.4848,0.5152,54713.0,1663.82346,3317.0,1596,1696,0.4848,0.5152,56149.0,1643.01947,3376.0,1428,1864,0.4338,0.5662,56677.0,1672.24412,3345.0,1395,1897,0.4238,0.5762,56503.0,1656.88879,3369.0,1408,1884,0.4278,0.5722,56409.0,1668.77679,3369.0,1464,1828,0.4448,0.5552,56383.0,1668.77679,3292.0,1326.0,1966.0,0.4028,0.5972,55682.0,1630.63615
480291817251,3287.0,921,2312,0.2848,0.7152,38939.0,2114.59741,3320.0,982,2251,0.3038,0.6962,39563.0,2135.82702,3323.0,943,2290,0.2918,0.7082,38345.0,2137.75698,3303.0,908,2325,0.2808,0.7192,38900.0,2124.89055,3332.0,733,2500,0.2268,0.7732,38138.0,2143.54688,3250.0,963,2270,0.2978,0.7022,38761.0,2090.79452,3253.0,885,2348,0.2738,0.7262,38410.0,2092.72449,3326.0,859,2374,0.2658,0.7342,38883.0,2139.68695,3290.0,863,2370,0.2668,0.7332,38481.0,2116.52738,3245.0,779,2454,0.2408,0.7592,39951.0,2087.57791,3233.0,662.0,2571.0,0.2048,0.7952,38962.0,2079.85806
480291817252,2629.0,875,1716,0.3377,0.6623,87169.0,1675.15394,2682.0,854,1737,0.3297,0.6703,88271.0,1708.92464,2636.0,981,1610,0.3787,0.6213,86983.0,1679.61422,2627.0,955,1636,0.3687,0.6313,86679.0,1673.87958,2604.0,911,1680,0.3517,0.6483,86814.0,1659.22437,2620.0,810,1781,0.3127,0.6873,87548.0,1669.4193,2647.0,958,1633,0.3697,0.6303,88147.0,1686.62324,2602.0,813,1778,0.3137,0.6863,87616.0,1657.95,2630.0,950,1641,0.3667,0.6333,87523.0,1675.79113,2663.0,971,1620,0.3747,0.6253,87885.0,1696.81816,2591.0,774.0,1817.0,0.2987,0.7013,87375.0,1650.94099
480291419002,2736.0,1525,1166,0.5667,0.4333,63365.0,46.30726,2737.0,1587,1104,0.5897,0.4103,62067.0,46.32418,2743.0,1380,1311,0.5127,0.4873,62765.0,46.42573,2758.0,1514,1177,0.5627,0.4373,62750.0,46.67961,2710.0,1407,1284,0.5227,0.4773,62462.0,45.8672,2768.0,1587,1104,0.5897,0.4103,61965.0,46.84886,2785.0,1541,1150,0.5727,0.4273,63361.0,47.13659,2783.0,1396,1295,0.5187,0.4813,62667.0,47.10274,2727.0,1560,1131,0.5797,0.4203,62329.0,46.15493,2727.0,1506,1185,0.5597,0.4403,62120.0,46.15493,2691.0,1334.0,1357.0,0.4957,0.5043,62589.0,45.54562
480291511003,877.0,56,751,0.07,0.93,44607.0,3495.09611,825.0,10,797,0.013,0.987,45156.0,3287.86122,890.0,65,742,0.081,0.919,44490.0,3546.90483,843.0,36,771,0.044,0.956,43869.0,3359.59637,850.0,34,773,0.042,0.958,43930.0,3387.49337,896.0,19,788,0.023,0.977,44890.0,3570.81655,851.0,10,797,0.013,0.987,44354.0,3391.47866,858.0,78,729,0.097,0.903,43990.0,3419.37567,864.0,79,728,0.098,0.902,45471.0,3443.28738,848.0,19,788,0.024,0.976,45589.0,3379.5228,807.0,0.0,807.0,0.0,1.0,44708.0,3216.12606
480291710003,996.0,61,922,0.062,0.938,36994.0,2879.46158,1043.0,48,935,0.049,0.951,35582.0,3015.33978,995.0,95,888,0.097,0.903,37084.0,2876.57055,1012.0,27,956,0.027,0.973,36907.0,2925.71799,1026.0,22,961,0.022,0.978,36277.0,2966.19235,1008.0,88,895,0.09,0.91,35893.0,2914.15388,1055.0,84,899,0.085,0.915,35427.0,3050.03209,1034.0,82,901,0.083,0.917,35563.0,2989.32055,1073.0,96,887,0.098,0.902,36409.0,3102.07055,1013.0,93,890,0.095,0.905,35604.0,2928.60901,983.0,0.0,983.0,0.0,1.0,36161.0,2841.87824
480291819022,3526.0,2037,1401,0.5926,0.4074,158564.0,259.79624,3501.0,2247,1191,0.6536,0.3464,158863.0,257.95423,3470.0,2030,1408,0.5906,0.4094,158558.0,255.67015,3487.0,1996,1442,0.5806,0.4194,158083.0,256.92271,3509.0,1979,1459,0.5756,0.4244,158542.0,258.54367,3467.0,2175,1263,0.6326,0.3674,158137.0,255.44911,3530.0,2199,1239,0.6396,0.3604,157032.0,260.09096,3455.0,2192,1246,0.6376,0.3624,158426.0,254.56495,3480.0,2085,1353,0.6066,0.3934,158251.0,256.40695,3521.0,2171,1267,0.6316,0.3684,158487.0,259.42784,3438.0,1924.0,1514.0,0.5596,0.4404,158009.0,253.31238
480291907002,1291.0,560,638,0.4677,0.5323,49824.0,3813.45669,1245.0,492,706,0.4107,0.5893,48303.0,3677.57829,1289.0,541,657,0.4517,0.5483,49161.0,3807.54893,1256.0,560,638,0.4677,0.5323,49714.0,3710.07095,1229.0,506,692,0.4227,0.5773,48886.0,3630.31624,1296.0,504,694,0.4207,0.5793,48449.0,3828.22608,1235.0,585,613,0.4887,0.5113,48570.0,3648.03951,1224.0,577,621,0.4817,0.5183,49398.0,3615.54685,1292.0,542,656,0.4527,0.5473,48260.0,3816.41057,1251.0,589,609,0.4917,0.5083,48104.0,3695.30156,1198.0,480.0,718.0,0.4007,0.5993,48869.0,3538.74602
480291910034,2290.0,397,1845,0.1769,0.8231,62754.0,4643.13738,2257.0,475,1767,0.2119,0.7881,62868.0,4576.22754,2290.0,385,1857,0.1719,0.8281,62920.0,4643.13738,2319.0,444,1798,0.1979,0.8021,63576.0,4701.93694,2309.0,302,1940,0.1349,0.8651,62939.0,4681.66123,2298.0,323,1919,0.1439,0.8561,62893.0,4659.35795,2304.0,367,1875,0.1639,0.8361,63614.0,4671.52337,2275.0,347,1895,0.1549,0.8451,63637.0,4612.72382,2297.0,397,1845,0.1769,0.8231,63364.0,4657.33038,2311.0,453,1789,0.2019,0.7981,63068.0,4685.71637,2242.0,280.0,1962.0,0.1249,0.8751,62935.0,4545.81398
480291315032,1471.0,633,787,0.446,0.554,0,3123.56005,1483.0,598,822,0.421,0.579,0,3149.04117,1434.0,650,770,0.458,0.542,0,3044.99328,1460.0,653,767,0.46,0.54,0,3100.20236,1446.0,674,746,0.475,0.525,0,3070.47439,1499.0,713,707,0.502,0.498,0,3183.01599,1465.0,601,819,0.423,0.577,0,3110.81949,1432.0,626,794,0.441,0.559,0,3040.74643,1439.0,701,719,0.494,0.506,0,3055.61041,1516.0,602,818,0.424,0.576,0,3219.11423,1420.0,578.0,842.0,0.407,0.593,0.0,3015.26531
480291407001,1100.0,493,537,0.479,0.521,79440.0,2408.0086,1063.0,490,540,0.476,0.524,78711.0,2327.01195,1091.0,503,527,0.488,0.512,80313.0,2388.30671,1094.0,526,504,0.511,0.489,78812.0,2394.87401,1056.0,558,472,0.542,0.458,78436.0,2311.68825,1074.0,539,491,0.523,0.477,78793.0,2351.09203,1120.0,572,458,0.555,0.445,80013.0,2451.79057,1109.0,539,491,0.523,0.477,78601.0,2427.71049,1056.0,577,453,0.56,0.44,78475.0,2311.68825,1048.0,496,534,0.482,0.518,79597.0,2294.17547,1030.0,479.0,551.0,0.465,0.535,79340.0,2254.77169
480291210006,1570.0,735,748,0.4959,0.5041,63835.0,2045.09899,1563.0,712,771,0.4799,0.5201,63569.0,2035.98072,1538.0,615,868,0.4149,0.5851,63055.0,2003.41545,1529.0,744,739,0.5019,0.4981,63093.0,1991.69195,1494.0,651,832,0.4389,0.5611,63871.0,1946.10057,1568.0,623,860,0.4199,0.5801,64196.0,2042.49377,1511.0,670,813,0.4519,0.5481,62983.0,1968.24495,1538.0,624,859,0.4209,0.5791,64677.0,2003.41545,1546.0,718,765,0.4839,0.5161,64900.0,2013.83633,1577.0,694,789,0.4679,0.5321,64015.0,2054.21727,1483.0,599.0,884.0,0.4039,0.5961,63902.0,1931.77185
480291213002,1378.0,775,535,0.5913,0.4087,77391.0,1026.49826,1375.0,689,621,0.5263,0.4737,76397.0,1024.2635,1344.0,742,568,0.5663,0.4337,77340.0,1001.17101,1334.0,799,511,0.6103,0.3897,76529.0,993.72182,1380.0,758,552,0.5783,0.4217,77217.0,1027.98809,1375.0,704,606,0.5373,0.4627,76753.0,1024.2635,1375.0,777,533,0.5933,0.4067,76909.0,1024.2635,1365.0,739,571,0.5643,0.4357,76209.0,1016.81431,1375.0,693,617,0.5293,0.4707,76239.0,1024.2635,1329.0,733,577,0.5593,0.4407,77211.0,989.99723,1310.0,675.0,635.0,0.5153,0.4847,76694.0,975.84377
480291213003,1520.0,1273,171,0.8819,0.1181,74503.0,1900.2019,1469.0,1336,108,0.9249,0.0751,73723.0,1836.44512,1521.0,1356,88,0.9389,0.0611,74273.0,1901.45203,1498.0,1266,178,0.8769,0.1231,73630.0,1872.69897,1496.0,1366,78,0.9459,0.0541,74882.0,1870.19871,1461.0,1314,130,0.9099,0.0901,73096.0,1826.44406,1492.0,1328,116,0.9199,0.0801,74755.0,1865.19818,1471.0,1340,104,0.9279,0.0721,74836.0,1838.94539,1475.0,1311,133,0.9079,0.0921,73700.0,1843.94592,1488.0,1363,81,0.9439,0.0561,73083.0,1860.19765,1444.0,1233.0,211.0,0.8539,0.1461,74063.0,1805.1918
480291213001,2469.0,1269,1158,0.5227,0.4773,73946.0,1483.54045,2459.0,1426,1001,0.5877,0.4123,74778.0,1477.53178,2463.0,1436,991,0.5917,0.4083,73573.0,1479.93525,2444.0,1455,972,0.5997,0.4003,73761.0,1468.51878,2447.0,1346,1081,0.5547,0.4453,75013.0,1470.32138,2482.0,1438,989,0.5927,0.4073,74206.0,1491.35172,2469.0,1463,964,0.6027,0.3973,74178.0,1483.54045,2460.0,1431,996,0.5897,0.4103,74121.0,1478.13265,2441.0,1312,1115,0.5407,0.4593,74798.0,1466.71618,2449.0,1298,1129,0.5347,0.4653,73574.0,1471.52311,2427.0,1242.0,1185.0,0.5117,0.4883,74025.0,1458.30404
480291214022,1707.0,1149,507,0.6939,0.3061,62023.0,1410.07838,1718.0,1205,451,0.7279,0.2721,60705.0,1419.16501,1728.0,1091,565,0.6589,0.3411,60453.0,1427.42557,1676.0,1139,517,0.6879,0.3121,61348.0,1384.47063,1720.0,1085,571,0.6549,0.3451,60481.0,1420.81712,1712.0,1138,518,0.6869,0.3131,61903.0,1414.20867,1739.0,1212,444,0.7319,0.2681,60732.0,1436.51219,1680.0,1166,490,0.7039,0.2961,61262.0,1387.77486,1699.0,1134,522,0.6849,0.3151,60793.0,1403.46993,1704.0,1114,542,0.6729,0.3271,60617.0,1407.60022,1656.0,1058.0,598.0,0.6389,0.3611,61426.0,1367.94951
